[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User		
Date/Time	9/12/2022 11:36:20 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 2:30:40 AM	7	4	TN	13.35	13.47	1.500	 	 	0.000	0.00	22	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 2:41:05 AM	8	1	TN	17.66	17.82	2.000	 	 	0.000	0.00	23	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 2:45:20 AM	8	2	TN	18.23	17.82	2.000	 	 	0.000	0.00	23	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 2:49:35 AM	8	3	TN	17.58	17.82	2.000	 	 	0.000	0.00	23	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:00:03 AM	9	1	TN	27.66	27.57	3.000	 	 	0.000	0.00	24	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:04:18 AM	9	2	TN	27.05	27.57	3.000	 	 	0.000	0.00	24	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:08:33 AM	9	3	TN	28.01	27.57	3.000	 	 	0.000	0.00	24	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:19:01 AM	10	1	TN	36.46	36.49	4.000	 	 	0.000	0.00	25	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:23:16 AM	10	2	TN	36.61	36.49	4.000	 	 	0.000	0.00	25	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:27:35 AM	10	3	TN	36.41	36.49	4.000	 	 	0.000	0.00	25	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:36:14 AM	11	1	TN	47.05	45.35	5.000	 	 	0.000	0.00	26	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:40:30 AM	11	2	TN	44.71	45.35	5.000	 	 	0.000	0.00	26	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:44:46 AM	11	3	TN	44.28	45.35	5.000	 	 	0.000	0.00	26	0	50	
Standard	TN	STDCurve_0_5ppm_TN	Untitled	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal		1.00		8/20/2022 3:49:02 AM	11	4	TN	0.02400	45.35	5.000	 	 	0.000	0.00	26	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:00:10 AM	1	1	NPOC	5.003	4.948	0.9740	0.9638	NPOC:0.9638mg/L TN:0.03835mg/L	0.01070	1.11	27	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:04:23 AM	1	2	NPOC	4.888	4.948	0.9526	0.9638	NPOC:0.9638mg/L TN:0.03835mg/L	0.01070	1.11	27	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:08:48 AM	1	3	NPOC	4.954	4.948	0.9649	0.9638	NPOC:0.9638mg/L TN:0.03835mg/L	0.01070	1.11	27	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:00:10 AM	1	1	TN	1.085	0.1583	0.1397	0.03835	NPOC:0.9638mg/L TN:0.03835mg/L	0.01962	51.15	27	1	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:04:23 AM	1	2	TN	0.3531	0.1583	0.05965	0.03835	NPOC:0.9638mg/L TN:0.03835mg/L	0.01962	51.15	27	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:08:48 AM	1	3	TN	0.1219	0.1583	0.03436	0.03835	NPOC:0.9638mg/L TN:0.03835mg/L	0.01962	51.15	27	0	50	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:16:02 AM	1	4	TN	0.000	0.1583	0.02103	0.03835	NPOC:0.9638mg/L TN:0.03835mg/L	0.01962	51.15	27	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:27:03 AM	1	1	NPOC	10.19	10.05	1.936	1.909	NPOC:1.909mg/L TN:1.023mg/L	0.05710	2.99	28	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:31:16 AM	1	2	NPOC	9.695	10.05	1.844	1.909	NPOC:1.909mg/L TN:1.023mg/L	0.05710	2.99	28	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:35:29 AM	1	3	NPOC	10.26	10.05	1.949	1.909	NPOC:1.909mg/L TN:1.023mg/L	0.05710	2.99	28	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:40:10 AM	1	4	NPOC	9.542	10.05	1.816	1.909	NPOC:1.909mg/L TN:1.023mg/L	0.05710	2.99	28	1	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:27:03 AM	1	1	TN	8.945	9.164	0.9994	1.023	NPOC:1.909mg/L TN:1.023mg/L	0.03893	3.80	28	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:31:16 AM	1	2	TN	9.575	9.164	1.068	1.023	NPOC:1.909mg/L TN:1.023mg/L	0.03893	3.80	28	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:35:29 AM	1	3	TN	8.973	9.164	1.002	1.023	NPOC:1.909mg/L TN:1.023mg/L	0.03893	3.80	28	0	50	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:40:10 AM	1	4	TN	9.608	9.164	1.072	1.023	NPOC:1.909mg/L TN:1.023mg/L	0.03893	3.80	28	1	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:52:12 AM	1	1	NPOC	108.3	108.1	20.13	20.09	NPOC:20.09mg/L TN:0.6149mg/L	0.04905	0.24	29	0	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 4:56:53 AM	1	2	NPOC	107.8	108.1	20.03	20.09	NPOC:20.09mg/L TN:0.6149mg/L	0.04905	0.24	29	0	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:01:42 AM	1	3	NPOC	108.2	108.1	20.11	20.09	NPOC:20.09mg/L TN:0.6149mg/L	0.04905	0.24	29	0	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:52:12 AM	1	1	TN	5.276	5.430	0.5981	0.6149	NPOC:20.09mg/L TN:0.6149mg/L	0.05322	8.66	29	0	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 4:56:53 AM	1	2	TN	5.039	5.430	0.5722	0.6149	NPOC:20.09mg/L TN:0.6149mg/L	0.05322	8.66	29	0	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:01:42 AM	1	3	TN	5.975	5.430	0.6745	0.6149	NPOC:20.09mg/L TN:0.6149mg/L	0.05322	8.66	29	0	50	
Unknown	NPOC/TN	C_H3_20220808	Vial1	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:08:56 AM	1	4	TN	0.000	5.430	0.02103	0.6149	NPOC:20.09mg/L TN:0.6149mg/L	0.05322	8.66	29	1	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:20:39 AM	1	1	NPOC	86.34	85.45	16.05	15.89	NPOC:15.89mg/L TN:0.5849mg/L	0.1641	1.03	30	0	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:25:13 AM	1	2	NPOC	85.44	85.45	15.89	15.89	NPOC:15.89mg/L TN:0.5849mg/L	0.1641	1.03	30	0	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:29:52 AM	1	3	NPOC	84.57	85.45	15.73	15.89	NPOC:15.89mg/L TN:0.5849mg/L	0.1641	1.03	30	0	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:20:39 AM	1	1	TN	4.479	5.155	0.5109	0.5849	NPOC:15.89mg/L TN:0.5849mg/L	0.06621	11.32	30	0	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:25:13 AM	1	2	TN	5.647	5.155	0.6387	0.5849	NPOC:15.89mg/L TN:0.5849mg/L	0.06621	11.32	30	0	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:29:52 AM	1	3	TN	5.339	5.155	0.6050	0.5849	NPOC:15.89mg/L TN:0.5849mg/L	0.06621	11.32	30	0	50	
Unknown	NPOC/TN	C_H6_20220808	Vial2	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:37:06 AM	1	4	TN	0.03460	5.155	0.02481	0.5849	NPOC:15.89mg/L TN:0.5849mg/L	0.06621	11.32	30	1	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:48:57 AM	1	1	NPOC	58.27	56.97	10.85	10.61	NPOC:10.61mg/L TN:0.4485mg/L	0.2083	1.96	31	0	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:53:12 AM	1	2	NPOC	56.35	56.97	10.49	10.61	NPOC:10.61mg/L TN:0.4485mg/L	0.2083	1.96	31	0	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 5:57:31 AM	1	3	NPOC	56.30	56.97	10.48	10.61	NPOC:10.61mg/L TN:0.4485mg/L	0.2083	1.96	31	0	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:48:57 AM	1	1	TN	3.747	3.909	0.4309	0.4485	NPOC:10.61mg/L TN:0.4485mg/L	0.05160	11.50	31	0	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:53:12 AM	1	2	TN	3.539	3.909	0.4081	0.4485	NPOC:10.61mg/L TN:0.4485mg/L	0.05160	11.50	31	0	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 5:57:31 AM	1	3	TN	4.440	3.909	0.5066	0.4485	NPOC:10.61mg/L TN:0.4485mg/L	0.05160	11.50	31	0	50	
Unknown	NPOC/TN	C_B4_20220808	Vial3	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:04:47 AM	1	4	TN	0.000	3.909	0.02103	0.4485	NPOC:10.61mg/L TN:0.4485mg/L	0.05160	11.50	31	1	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:16:33 AM	1	1	NPOC	61.74	61.09	11.49	11.37	NPOC:11.37mg/L TN:0.4073mg/L	0.2618	2.30	32	0	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:21:06 AM	1	2	NPOC	62.06	61.09	11.55	11.37	NPOC:11.37mg/L TN:0.4073mg/L	0.2618	2.30	32	0	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:25:48 AM	1	3	NPOC	59.47	61.09	11.07	11.37	NPOC:11.37mg/L TN:0.4073mg/L	0.2618	2.30	32	0	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:29:51 AM	1	4	NPOC	58.92	61.09	10.97	11.37	NPOC:11.37mg/L TN:0.4073mg/L	0.2618	2.30	32	1	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:16:33 AM	1	1	TN	3.603	3.532	0.4151	0.4073	NPOC:11.37mg/L TN:0.4073mg/L	0.00761	1.87	32	0	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:21:06 AM	1	2	TN	3.464	3.532	0.3999	0.4073	NPOC:11.37mg/L TN:0.4073mg/L	0.00761	1.87	32	0	50	
Unknown	NPOC/TN	C_D5_20220808	Vial4	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:25:48 AM	1	3	TN	3.528	3.532	0.4069	0.4073	NPOC:11.37mg/L TN:0.4073mg/L	0.00761	1.87	32	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:41:49 AM	1	1	NPOC	68.87	68.32	12.82	12.71	NPOC:12.71mg/L TN:0.9335mg/L	0.1123	0.88	33	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:46:07 AM	1	2	NPOC	67.67	68.32	12.59	12.71	NPOC:12.71mg/L TN:0.9335mg/L	0.1123	0.88	33	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 6:50:47 AM	1	3	NPOC	68.41	68.32	12.73	12.71	NPOC:12.71mg/L TN:0.9335mg/L	0.1123	0.88	33	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:41:49 AM	1	1	TN	9.037	8.343	1.009	0.9335	NPOC:12.71mg/L TN:0.9335mg/L	0.06575	7.04	33	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:46:07 AM	1	2	TN	8.009	8.343	0.8970	0.9335	NPOC:12.71mg/L TN:0.9335mg/L	0.06575	7.04	33	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:50:47 AM	1	3	TN	7.983	8.343	0.8942	0.9335	NPOC:12.71mg/L TN:0.9335mg/L	0.06575	7.04	33	0	50	
Unknown	NPOC/TN	C_E3_20220808	Vial5	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 6:58:02 AM	1	4	TN	0.000	8.343	0.02103	0.9335	NPOC:12.71mg/L TN:0.9335mg/L	0.06575	7.04	33	1	50	
Unknown	NPOC/TN	C_F6_20220808	Vial6	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 7:09:44 AM	1	1	NPOC	85.21	84.44	15.85	15.70	NPOC:15.70mg/L TN:0.4965mg/L	0.2236	1.42	34	0	50	
Unknown	NPOC/TN	C_F6_20220808	Vial6	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 7:14:30 AM	1	2	NPOC	85.06	84.44	15.82	15.70	NPOC:15.70mg/L TN:0.4965mg/L	0.2236	1.42	34	0	50	
Unknown	NPOC/TN	C_F6_20220808	Vial6	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 7:18:52 AM	1	3	NPOC	83.05	84.44	15.44	15.70	NPOC:15.70mg/L TN:0.4965mg/L	0.2236	1.42	34	0	50	
Unknown	NPOC/TN	C_F6_20220808	Vial6	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 7:09:44 AM	1	1	TN	4.348	4.347	0.4966	0.4965	NPOC:15.70mg/L TN:0.4965mg/L	0.00870	1.75	34	0	50	
Unknown	NPOC/TN	C_F6_20220808	Vial6	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 7:14:30 AM	1	2	TN	4.267	4.347	0.4877	0.4965	NPOC:15.70mg/L TN:0.4965mg/L	0.00870	1.75	34	0	50	
Unknown	NPOC/TN	C_F6_20220808	Vial6	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 7:18:52 AM	1	3	TN	4.426	4.347	0.5051	0.4965	NPOC:15.70mg/L TN:0.4965mg/L	0.00870	1.75	34	0	50	
Unknown	NPOC/TN	C_I5_20220808	Vial7	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 7:30:59 AM	1	1	NPOC	127.6	125.9	23.70	23.39	NPOC:23.39mg/L TN:0.7106mg/L	0.2769	1.18	35	0	50	
Unknown	NPOC/TN	C_I5_20220808	Vial7	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 7:35:26 AM	1	2	NPOC	124.8	125.9	23.19	23.39	NPOC:23.39mg/L TN:0.7106mg/L	0.2769	1.18	35	0	50	
Unknown	NPOC/TN	C_I5_20220808	Vial7	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_NPOC_0-100ppm.2022_08_19_19_12_35.cal	1.00		8/20/2022 7:39:58 AM	1	3	NPOC	125.3	125.9	23.28	23.39	NPOC:23.39mg/L TN:0.7106mg/L	0.2769	1.18	35	0	50	
Unknown	NPOC/TN	C_I5_20220808	Vial7	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 7:30:59 AM	1	1	TN	5.747	6.305	0.6496	0.7106	NPOC:23.39mg/L TN:0.7106mg/L	0.05307	7.47	35	0	50	
Unknown	NPOC/TN	C_I5_20220808	Vial7	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 7:35:26 AM	1	2	TN	6.537	6.305	0.7360	0.7106	NPOC:23.39mg/L TN:0.7106mg/L	0.05307	7.47	35	0	50	
Unknown	NPOC/TN	C_I5_20220808	Vial7	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220819_TN_0-5ppm.2022_08_19_23_48_51.cal	1.00		8/20/2022 7:39:58 AM	1	3	TN	6.630	6.305	0.7462	0.7106	NPOC:23.39mg/L TN:0.7106mg/L	0.05307	7.47	35	0	50	
